CourseID,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F
NUCL20000,28.0,4.0,26.0,11.0,15.0,9.0,4.0,4.0,2.0,1.0,0.0,3.0,2.0
NUCL27300,3.0,6.0,13.0,21.0,14.0,14.0,8.0,4.0,5.0,2.0,1.0,1.0,3.0
NUCL29800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCL30000,6.0,4.0,11.0,6.0,11.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
NUCL30500,6.0,11.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
NUCL32000,5.0,9.0,7.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NUCL32500,1.0,2.0,11.0,12.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NUCL35000,0.0,5.0,7.0,6.0,1.0,7.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
NUCL39800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCL40200,0.0,2.0,2.0,5.0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NUCL41000,2.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCL42001,0.0,7.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NUCL44900,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCL49700,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCL49800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCL55100,1.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NUCL57500,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCL69600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUPH49200,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUPH49500,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR10800,0.0,151.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
NUR21801,0.0,28.0,0.0,0.0,138.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0
NUR21901,0.0,41.0,0.0,0.0,127.0,0.0,0.0,36.0,0.0,0.0,4.0,0.0,1.0
NUR22201,0.0,88.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NUR22301,0.0,69.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR22401,0.0,10.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NUR22501,0.0,10.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NUR22601,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR31401,0.0,30.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR31501,0.0,18.0,0.0,0.0,50.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NUR31601,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR31701,0.0,17.0,0.0,0.0,63.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
NUR31801,0.0,69.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR31901,0.0,67.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NUR39900,0.0,69.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR41001,0.0,62.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR41401,0.0,68.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR41501,0.0,75.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR41701,0.0,82.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR41901,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR42001,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR50000,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR50500,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR50700,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR51000,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR52500,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR52800,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR52900,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR59900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR62600,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR63200,0.0,23.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NUR67500,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUR68000,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTR10500,39.0,29.0,19.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0
NUTR10600,22.0,28.0,9.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NUTR10700,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTR12500,0.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
NUTR20500,1.0,28.0,8.0,4.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
NUTR24500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTR30300,304.0,331.0,125.0,66.0,65.0,33.0,34.0,20.0,14.0,8.0,9.0,5.0,30.0
NUTR31500,9.0,10.0,8.0,4.0,7.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0
NUTR33000,6.0,15.0,10.0,5.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
NUTR34500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTR35000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTR41100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTR42400,0.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTR42600,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTR43800,1.0,3.0,8.0,4.0,15.0,7.0,8.0,5.0,0.0,3.0,3.0,0.0,1.0
NUTR44300,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTR45300,28.0,9.0,4.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
NUTR48000,0.0,5.0,5.0,6.0,8.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0
NUTR60500,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTR69500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBHR33000,10.0,89.0,71.0,76.0,107.0,38.0,47.0,27.0,11.0,7.0,4.0,2.0,9.0
OBHR68100,0.0,8.0,11.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBHR69000,0.0,13.0,5.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLS34600,0.0,5.0,2.0,3.0,14.0,1.0,3.0,5.0,4.0,0.0,1.0,0.0,3.0
OLS37500,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLS37800,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0
OLS38600,0.0,40.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,3.0
OLS45000,0.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLS45400,0.0,18.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0
OLS47700,0.0,10.0,2.0,0.0,10.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
OLS48700,0.0,14.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
OLS58300,0.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PES11100,0.0,41.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
PES11400,99.0,158.0,40.0,16.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PES11500,0.0,189.0,12.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
PES11600,135.0,326.0,38.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
PES14600,11.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PHIL11000,82.0,96.0,37.0,34.0,31.0,15.0,11.0,8.0,6.0,4.0,6.0,3.0,9.0
PHIL11005,0.0,28.0,0.0,10.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
PHIL11100,0.0,69.0,59.0,36.0,17.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0
PHIL11400,0.0,18.0,26.0,15.0,17.0,13.0,7.0,14.0,8.0,2.0,3.0,2.0,7.0
PHIL15000,1.0,8.0,7.0,6.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0
PHIL20600,1.0,1.0,3.0,5.0,6.0,3.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0
PHIL20700,0.0,35.0,8.0,14.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0
PHIL20800,1.0,6.0,16.0,15.0,18.0,23.0,13.0,11.0,7.0,2.0,1.0,1.0,2.0
PHIL22100,0.0,16.0,6.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PHIL23000,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PHIL23100,1.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
PHIL24000,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
PHIL27000,108.0,74.0,23.0,4.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PHIL27500,0.0,1.0,3.0,6.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PHIL30100,0.0,4.0,11.0,3.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
PHIL30200,6.0,11.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHIL30300,0.0,3.0,11.0,8.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PHIL30400,3.0,6.0,3.0,2.0,6.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,3.0
PHIL35000,0.0,2.0,6.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0
PHIL40300,10.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHIL43200,0.0,0.0,5.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
PHIL43500,3.0,13.0,4.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
PHIL51000,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PHIL54000,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHPR45000,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHPR48000,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHPR48600,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHPR49000,0.0,48.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM20000,0.0,176.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
PHRM44200,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM46000,3.0,13.0,9.0,13.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM46800,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM49000,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM82000,0.0,146.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM82200,0.0,57.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0
PHRM82400,0.0,54.0,0.0,0.0,69.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,26.0
PHRM82600,0.0,143.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM82800,0.0,46.0,0.0,0.0,133.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0
PHRM83400,0.0,115.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
PHRM83600,34.0,20.0,32.0,18.0,20.0,19.0,23.0,14.0,8.0,0.0,0.0,0.0,9.0
PHRM83800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM84000,0.0,139.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PHRM84200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM84400,0.0,7.0,14.0,24.0,29.0,17.0,22.0,23.0,6.0,0.0,0.0,0.0,3.0
PHRM84800,0.0,53.0,0.0,0.0,76.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
PHRM85200,0.0,138.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PHRM85400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM86000,0.0,132.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PHRM86200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM86400,0.0,50.0,22.0,20.0,25.0,7.0,7.0,8.0,2.0,0.0,0.0,0.0,1.0
PHRM86600,8.0,22.0,31.0,35.0,25.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
PHRM86800,0.0,123.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PHRM87000,0.0,123.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM87400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHRM88000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYS10400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYS17200,142.0,239.0,162.0,182.0,179.0,76.0,82.0,46.0,20.0,6.0,7.0,1.0,17.0
PHYS21400,0.0,3.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0
PHYS22000,21.0,43.0,53.0,72.0,83.0,97.0,93.0,77.0,58.0,51.0,34.0,15.0,54.0
PHYS22100,37.0,43.0,26.0,9.0,32.0,33.0,14.0,18.0,10.0,0.0,7.0,0.0,10.0
PHYS23000,16.0,18.0,22.0,12.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYS23300,13.0,42.0,46.0,33.0,33.0,16.0,5.0,9.0,0.0,1.0,2.0,0.0,3.0
PHYS23400,2.0,6.0,5.0,7.0,6.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0
PHYS24100,46.0,236.0,0.0,0.0,251.0,0.0,0.0,203.0,0.0,0.0,81.0,0.0,40.0
PHYS25200,16.0,17.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYS27200,101.0,74.0,70.0,65.0,83.0,68.0,53.0,79.0,35.0,32.0,19.0,16.0,31.0
PHYS30600,15.0,13.0,5.0,8.0,6.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0
PHYS31000,4.0,8.0,0.0,12.0,6.0,7.0,4.0,7.0,1.0,0.0,1.0,0.0,2.0
PHYS32200,0.0,4.0,8.0,9.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
PHYS32300,2.0,47.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PHYS33000,0.0,3.0,4.0,2.0,8.0,8.0,5.0,4.0,2.0,0.0,1.0,0.0,2.0
PHYS34200,6.0,7.0,4.0,3.0,10.0,10.0,6.0,5.0,0.0,0.0,2.0,0.0,2.0
PHYS34400,0.0,13.0,0.0,7.0,10.0,10.0,8.0,7.0,6.0,6.0,2.0,2.0,6.0
PHYS39000,4.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PHYS41000,2.0,4.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYS41600,2.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYS43100,2.0,3.0,5.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
PHYS45000,9.0,2.0,7.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0
PHYS46000,8.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYS47000,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYS51500,1.0,6.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
PHYS55000,0.0,4.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
PHYS57000,0.0,7.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYS58000,1.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
PHYS60000,1.0,11.0,4.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PHYS60500,0.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
PHYS61700,2.0,9.0,7.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
PHYS63000,5.0,6.0,4.0,3.0,6.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0
PHYS66000,2.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
PHYS66100,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYS66200,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYS67500,7.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYS69600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POL10100,6.0,14.0,26.0,47.0,24.0,15.0,7.0,1.0,2.0,0.0,1.0,0.0,5.0
POL12000,6.0,27.0,15.0,10.0,18.0,9.0,4.0,8.0,3.0,0.0,1.0,0.0,2.0
POL13000,0.0,33.0,26.0,17.0,40.0,15.0,18.0,10.0,7.0,1.0,0.0,0.0,3.0
POL14100,23.0,26.0,22.0,18.0,14.0,14.0,6.0,4.0,2.0,1.0,0.0,2.0,10.0
POL15000,0.0,14.0,13.0,5.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
POL22300,18.0,35.0,48.0,28.0,54.0,25.0,21.0,13.0,7.0,2.0,7.0,0.0,2.0
POL22900,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POL23100,10.0,21.0,14.0,12.0,12.0,7.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0
POL23500,60.0,40.0,83.0,5.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
POL23700,20.0,34.0,33.0,22.0,40.0,26.0,13.0,14.0,10.0,5.0,8.0,2.0,13.0
POL30000,16.0,20.0,14.0,13.0,18.0,3.0,3.0,4.0,0.0,0.0,3.0,2.0,9.0
POL31400,0.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POL32300,0.0,29.0,7.0,11.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
POL32700,0.0,130.0,42.0,29.0,25.0,5.0,3.0,4.0,1.0,2.0,1.0,0.0,6.0
POL33500,6.0,10.0,20.0,5.0,5.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,5.0
POL37200,1.0,7.0,19.0,14.0,10.0,9.0,8.0,5.0,3.0,0.0,1.0,1.0,5.0
POL37300,1.0,14.0,10.0,14.0,15.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0
POL41100,0.0,4.0,11.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0
POL42300,0.0,31.0,19.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
POL42900,0.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POL43300,1.0,8.0,2.0,6.0,14.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0
POL46000,1.0,1.0,2.0,0.0,4.0,4.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0
POL46100,11.0,18.0,12.0,5.0,5.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0
POL46200,1.0,4.0,3.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
POL49100,0.0,18.0,15.0,5.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
POL52000,0.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
POL52300,1.0,4.0,5.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PSY10000,0.0,82.0,4.0,10.0,2.0,6.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0
PSY12000,287.0,456.0,260.0,115.0,137.0,54.0,28.0,24.0,13.0,11.0,7.0,4.0,36.0
PSY12300,25.0,15.0,12.0,14.0,5.0,6.0,2.0,4.0,0.0,4.0,1.0,1.0,5.0
PSY20000,12.0,115.0,37.0,58.0,59.0,35.0,23.0,25.0,7.0,10.0,4.0,5.0,8.0
PSY20100,8.0,67.0,21.0,18.0,38.0,5.0,7.0,13.0,4.0,3.0,10.0,0.0,9.0
PSY20300,0.0,111.0,0.0,6.0,60.0,0.0,5.0,15.0,0.0,0.0,1.0,0.0,7.0
PSY22200,7.0,93.0,37.0,18.0,58.0,10.0,2.0,7.0,1.0,1.0,3.0,0.0,0.0
PSY23500,57.0,126.0,6.0,6.0,12.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
PSY24000,21.0,57.0,44.0,34.0,58.0,29.0,28.0,22.0,14.0,4.0,1.0,1.0,8.0
PSY24400,22.0,55.0,22.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSY27200,0.0,87.0,19.0,12.0,29.0,6.0,5.0,13.0,2.0,1.0,8.0,0.0,5.0
PSY31000,6.0,7.0,11.0,6.0,3.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PSY31100,0.0,40.0,0.0,7.0,29.0,0.0,2.0,8.0,0.0,0.0,3.0,0.0,0.0
PSY31400,3.0,9.0,1.0,4.0,8.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0
PSY33500,11.0,18.0,9.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
PSY33600,22.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
PSY34200,2.0,3.0,8.0,10.0,10.0,4.0,5.0,1.0,3.0,1.0,1.0,0.0,3.0
PSY35000,5.0,154.0,113.0,52.0,70.0,46.0,32.0,30.0,21.0,8.0,6.0,2.0,10.0
PSY35400,2.0,5.0,31.0,8.0,10.0,9.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0
PSY39000,2.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSY39200,38.0,103.0,18.0,15.0,30.0,14.0,4.0,5.0,2.0,2.0,5.0,0.0,0.0
PSY40500,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSY41800,1.0,22.0,3.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
PSY42200,0.0,29.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
PSY43200,4.0,5.0,4.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PSY43800,0.0,35.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
PSY46400,13.0,19.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
